user_id,timestamp,channel,event_type,dwell_time,brand
11d8fd2f-d6ea-49d8,2026-05-19 16:55:43.057,E-commerce Marketplaces,impression,18.99,Brand J
11d8fd2f-d6ea-49d8,2026-05-20 13:50:06.865,Instagram,impression,4.59,Brand J
11d9fe25-0a80-401e,2026-04-14 06:17:31.960,Google Search,impression,21.69,Brand H
11d9fe25-0a80-401e,2026-04-15 05:57:34.566,Instagram,impression,27.24,Brand H
11d9fe25-0a80-401e,2026-04-16 06:25:49.906,E-commerce Marketplaces,impression,20.95,Brand H
11d9fe25-0a80-401e,2026-04-16 16:04:58.516,E-commerce Marketplaces,conversion,45.24,Brand H
11ddd18c-edb5-4d96,2026-05-03 06:56:55.364,E-commerce Marketplaces,impression,11.14,Brand J
11ddd18c-edb5-4d96,2026-05-03 14:10:00.684,E-commerce Marketplaces,conversion,199.92,Brand J
11df2bf4-4e1d-4335,2026-03-04 12:14:36.957,YouTube,impression,4.51,Brand D
11df2bf4-4e1d-4335,2026-03-04 12:23:32.262,YouTube,click,51.83,Brand D
11df2bf4-4e1d-4335,2026-03-05 12:34:02.537,E-commerce Marketplaces,impression,2.31,Brand D
11df2bf4-4e1d-4335,2026-03-05 22:43:33.095,E-commerce Marketplaces,conversion,188.61,Brand D
11e1a72c-9dab-443b,2026-03-01 15:27:40.353,Instagram,impression,26.93,Brand J
11e1a72c-9dab-443b,2026-03-02 15:24:55.973,YouTube,impression,20.45,Brand J
11e1a72c-9dab-443b,2026-03-02 15:27:19.939,YouTube,click,5.95,Brand J
11e1a9eb-bee7-497f,2026-05-15 07:49:13.056,E-commerce Marketplaces,impression,2.4,Brand F
11e1a9eb-bee7-497f,2026-05-16 09:17:35.659,YouTube,impression,29.36,Brand F
11eefeb2-4ed6-41d3,2026-03-30 08:00:01.958,Influencer Networks,impression,14.31,Brand C
11eefeb2-4ed6-41d3,2026-03-31 09:43:34.462,YouTube,impression,5.27,Brand C
11eefeb2-4ed6-41d3,2026-04-01 09:48:15.128,Instagram,impression,29.34,Brand C
11f2fe06-b755-4761,2026-03-22 05:02:30.554,E-commerce Marketplaces,impression,9.28,Brand E
11f2fe06-b755-4761,2026-03-22 07:20:08.212,E-commerce Marketplaces,conversion,244.46,Brand E
11ff93dc-14b7-41a8,2026-04-28 08:17:14.780,E-commerce Marketplaces,impression,29.91,Brand D
11ff93dc-14b7-41a8,2026-04-28 09:38:01.463,E-commerce Marketplaces,conversion,84.44,Brand D
121b9478-8a30-4cb0,2026-05-13 21:09:26.567,Influencer Networks,impression,5.93,Brand E
1220cf4d-fa13-4a73,2026-03-18 13:56:25.652,YouTube,impression,28.5,Brand J
1220cf4d-fa13-4a73,2026-03-19 15:20:17.472,E-commerce Marketplaces,impression,14.55,Brand J
1220cf4d-fa13-4a73,2026-03-19 21:22:31.286,E-commerce Marketplaces,conversion,179.41,Brand J
122b9af1-36de-4f1b,2026-04-04 10:49:44.228,Influencer Networks,impression,8.71,Brand D
122b9af1-36de-4f1b,2026-04-05 12:12:24.892,Instagram,impression,10.59,Brand D
122b9af1-36de-4f1b,2026-04-06 13:32:35.030,YouTube,impression,19.31,Brand D
122b9af1-36de-4f1b,2026-04-07 12:44:32.931,E-commerce Marketplaces,impression,14.11,Brand D
122b9af1-36de-4f1b,2026-04-07 19:48:43.208,E-commerce Marketplaces,conversion,166.99,Brand D
122eff47-31db-4c8e,2026-03-01 15:51:13.453,Instagram,impression,27.26,Brand B
122eff47-31db-4c8e,2026-03-01 15:59:57.550,Instagram,click,114.94,Brand B
122eff47-31db-4c8e,2026-03-02 16:07:04.851,YouTube,impression,10.64,Brand B
122eff47-31db-4c8e,2026-03-02 16:16:11.797,YouTube,click,96.29,Brand B
122eff47-31db-4c8e,2026-03-03 17:27:45.445,Google Search,impression,18.59,Brand B
122eff47-31db-4c8e,2026-03-03 17:30:54.101,Google Search,click,20.55,Brand B
122eff47-31db-4c8e,2026-03-04 15:33:46.623,E-commerce Marketplaces,impression,29.54,Brand B
122eff47-31db-4c8e,2026-03-04 20:09:18.251,E-commerce Marketplaces,conversion,120.11,Brand B
12376b8e-ca68-4dff,2026-05-24 03:20:30.678,Instagram,impression,23.81,Brand J
12376b8e-ca68-4dff,2026-05-25 02:49:32.340,E-commerce Marketplaces,impression,27.11,Brand J
12376b8e-ca68-4dff,2026-05-25 10:56:10.344,E-commerce Marketplaces,conversion,75.38,Brand J
123cbdf7-ad93-40d4,2026-03-26 15:52:34.231,Influencer Networks,impression,23.48,Brand E
123cbdf7-ad93-40d4,2026-03-27 13:06:15.714,Instagram,impression,22.76,Brand E
123cbdf7-ad93-40d4,2026-03-28 12:00:29.728,Instagram,impression,9.17,Brand E
1257230b-5633-41fb,2026-03-14 23:50:39.153,Instagram,impression,26.69,Brand F
1257230b-5633-41fb,2026-03-15 22:58:41.539,Google Search,impression,29.33,Brand F
1257230b-5633-41fb,2026-03-15 23:08:38.482,Google Search,click,109.17,Brand F
1257230b-5633-41fb,2026-03-17 01:33:49.691,E-commerce Marketplaces,impression,6.27,Brand F
1257230b-5633-41fb,2026-03-17 23:58:33.043,YouTube,impression,15.69,Brand F
125b7fe7-dc0f-4554,2026-05-22 15:31:19.206,E-commerce Marketplaces,impression,5.18,Brand E
125b7fe7-dc0f-4554,2026-05-23 15:21:38.145,Influencer Networks,impression,26.54,Brand E
125b7fe7-dc0f-4554,2026-05-24 14:39:11.565,YouTube,impression,15.8,Brand E
125b7fe7-dc0f-4554,2026-05-25 14:15:40.708,E-commerce Marketplaces,impression,26.14,Brand E
125b7fe7-dc0f-4554,2026-05-25 16:52:17.471,E-commerce Marketplaces,conversion,208.9,Brand E
125b8905-bc07-419e,2026-04-07 16:47:27.076,E-commerce Marketplaces,impression,6.35,Brand G
125b8905-bc07-419e,2026-04-07 16:55:09.484,E-commerce Marketplaces,click,115.52,Brand G
125b8905-bc07-419e,2026-04-08 16:25:28.573,YouTube,impression,5.54,Brand G
125b8905-bc07-419e,2026-04-09 17:37:11.008,E-commerce Marketplaces,impression,2.24,Brand G
125b8905-bc07-419e,2026-04-10 16:50:19.079,Google Search,impression,8.91,Brand G
125b8905-bc07-419e,2026-04-11 16:24:28.455,YouTube,impression,23.28,Brand G
12610c6a-9cf2-414b,2026-03-29 19:29:01.509,Google Search,impression,24.34,Brand B
12610c6a-9cf2-414b,2026-03-30 20:20:59.624,Instagram,impression,23.17,Brand B
12610c6a-9cf2-414b,2026-03-30 20:30:04.204,Instagram,click,103.56,Brand B
12610c6a-9cf2-414b,2026-03-31 17:21:29.342,Google Search,impression,13.29,Brand B
12610c6a-9cf2-414b,2026-04-01 18:09:50.033,YouTube,impression,8.49,Brand B
1267d78e-c9c2-4293,2026-03-16 03:23:11.155,E-commerce Marketplaces,impression,12.89,Brand A
1267d78e-c9c2-4293,2026-03-17 00:15:33.107,Instagram,impression,18.72,Brand A
1267d78e-c9c2-4293,2026-03-18 00:40:41.085,Influencer Networks,impression,5.25,Brand A
1267d78e-c9c2-4293,2026-03-19 03:52:58.667,E-commerce Marketplaces,impression,4.31,Brand A
1275ab77-7445-4bed,2026-05-15 06:40:37.549,Google Search,impression,7.15,Brand H
12780761-aba8-43ff,2026-04-10 06:28:15.073,E-commerce Marketplaces,impression,9.03,Brand B
12780761-aba8-43ff,2026-04-11 05:41:44.246,Google Search,impression,21.08,Brand B
12780761-aba8-43ff,2026-04-12 05:45:08.172,Influencer Networks,impression,27.07,Brand B
12780761-aba8-43ff,2026-04-13 08:52:44.246,YouTube,impression,9.0,Brand B
1278b7e1-5f72-4604,2026-03-21 06:59:16.238,E-commerce Marketplaces,impression,27.05,Brand A
1278b7e1-5f72-4604,2026-03-21 07:07:34.962,E-commerce Marketplaces,click,69.61,Brand A
1278b7e1-5f72-4604,2026-03-21 18:31:25.640,E-commerce Marketplaces,conversion,229.34,Brand A
1284bd91-cbd0-440c,2026-05-01 12:59:00.518,E-commerce Marketplaces,impression,27.57,Brand I
1284bd91-cbd0-440c,2026-05-01 13:01:14.556,E-commerce Marketplaces,click,72.8,Brand I
1284bd91-cbd0-440c,2026-05-02 11:57:21.092,YouTube,impression,27.96,Brand I
1284bd91-cbd0-440c,2026-05-02 12:04:11.166,YouTube,click,97.48,Brand I
1284bd91-cbd0-440c,2026-05-03 12:44:31.862,Instagram,impression,25.29,Brand I
128af41a-cf88-4e05,2026-03-22 02:09:01.083,Google Search,impression,16.85,Brand I
128af41a-cf88-4e05,2026-03-22 02:10:25.002,Google Search,click,57.76,Brand I
128af41a-cf88-4e05,2026-03-22 23:48:40.543,YouTube,impression,25.06,Brand I
128af41a-cf88-4e05,2026-03-23 23:38:23.074,Instagram,impression,18.71,Brand I
128af41a-cf88-4e05,2026-03-25 00:42:04.460,Google Search,impression,18.86,Brand I
129126d8-b933-412e,2026-04-12 13:59:32.982,Instagram,impression,5.92,Brand C
129126d8-b933-412e,2026-04-13 12:46:14.052,Google Search,impression,2.47,Brand C
129126d8-b933-412e,2026-04-14 11:58:33.683,Instagram,impression,4.8,Brand C
129c4b19-f4c6-43a0,2026-03-09 15:07:15.992,Instagram,impression,18.32,Brand C
129c4b19-f4c6-43a0,2026-03-10 13:43:43.515,YouTube,impression,24.58,Brand C
129c4b19-f4c6-43a0,2026-03-11 16:32:15.429,E-commerce Marketplaces,impression,8.69,Brand C
129c8503-73b6-4163,2026-03-20 07:22:13.238,Google Search,impression,7.08,Brand F
129c8503-73b6-4163,2026-03-21 08:58:05.057,E-commerce Marketplaces,impression,17.16,Brand F
129c8503-73b6-4163,2026-03-21 18:19:24.143,E-commerce Marketplaces,conversion,237.75,Brand F
129efd61-d29a-47aa,2026-05-14 10:50:26.124,E-commerce Marketplaces,impression,8.32,Brand J
129efd61-d29a-47aa,2026-05-15 09:48:12.340,Influencer Networks,impression,17.64,Brand J
12a3d2af-b8fe-42f7,2026-05-26 11:18:34.239,YouTube,impression,13.48,Brand I
12a3d2af-b8fe-42f7,2026-05-26 11:23:29.700,YouTube,click,17.83,Brand I
12a3d2af-b8fe-42f7,2026-05-27 14:00:05.174,E-commerce Marketplaces,impression,28.77,Brand I
12a3d2af-b8fe-42f7,2026-05-27 14:02:43.918,E-commerce Marketplaces,click,108.22,Brand I
12a3d2af-b8fe-42f7,2026-05-27 19:53:57.571,E-commerce Marketplaces,conversion,210.15,Brand I
12bc36ef-103c-4da7,2026-04-01 18:58:54.406,Google Search,impression,19.95,Brand C
12bc36ef-103c-4da7,2026-04-02 03:57:24.249,Google Search,conversion,235.76,Brand C
12be27df-64b9-447d,2026-05-23 07:20:04.454,Influencer Networks,impression,2.56,Brand G
12be27df-64b9-447d,2026-05-24 06:19:42.357,Instagram,impression,10.53,Brand G
12be27df-64b9-447d,2026-05-25 08:02:39.567,Instagram,impression,25.14,Brand G
12be27df-64b9-447d,2026-05-25 08:04:23.746,Instagram,click,110.88,Brand G
12be27df-64b9-447d,2026-05-26 08:43:51.250,YouTube,impression,14.81,Brand G
12be27df-64b9-447d,2026-05-27 08:36:19.713,Google Search,impression,5.23,Brand G
12c23f03-da4e-4d10,2026-03-12 05:20:54.012,E-commerce Marketplaces,impression,19.01,Brand H
12c23f03-da4e-4d10,2026-03-13 03:14:45.787,YouTube,impression,20.54,Brand H
12c3311d-ee97-43eb,2026-04-17 01:38:00.597,Instagram,impression,14.21,Brand I
12c3311d-ee97-43eb,2026-04-18 00:12:34.049,E-commerce Marketplaces,impression,13.1,Brand I
12c3311d-ee97-43eb,2026-04-19 00:30:17.509,Influencer Networks,impression,7.36,Brand I
12c3311d-ee97-43eb,2026-04-19 00:33:43.217,Influencer Networks,click,10.34,Brand I
12c3311d-ee97-43eb,2026-04-20 00:46:49.791,Instagram,impression,2.58,Brand I
12cbdaf2-72fc-4962,2026-04-25 00:35:16.559,Instagram,impression,24.46,Brand J
12cbdaf2-72fc-4962,2026-04-25 00:42:33.087,Instagram,click,34.65,Brand J
12cbdaf2-72fc-4962,2026-04-25 23:09:18.160,Influencer Networks,impression,24.14,Brand J
12cbdaf2-72fc-4962,2026-04-26 21:48:46.230,Instagram,impression,8.11,Brand J
12cbdaf2-72fc-4962,2026-04-26 21:58:06.462,Instagram,click,41.69,Brand J
12cbdaf2-72fc-4962,2026-04-27 23:45:01.488,Google Search,impression,24.04,Brand J
12cbdaf2-72fc-4962,2026-04-28 21:24:04.307,E-commerce Marketplaces,impression,23.9,Brand J
12cbdaf2-72fc-4962,2026-04-29 08:55:18.723,E-commerce Marketplaces,conversion,246.99,Brand J
12e7c62b-711a-48ef,2026-04-23 12:17:28.985,Influencer Networks,impression,14.34,Brand E
12e7c62b-711a-48ef,2026-04-24 12:09:31.390,Google Search,impression,9.23,Brand E
12e7c62b-711a-48ef,2026-04-25 12:31:18.035,E-commerce Marketplaces,impression,8.03,Brand E
12e7c62b-711a-48ef,2026-04-26 00:22:05.100,E-commerce Marketplaces,conversion,121.24,Brand E
12f67e85-c454-46a4,2026-04-01 06:29:49.037,YouTube,impression,23.82,Brand I
12f67e85-c454-46a4,2026-04-02 07:55:28.206,Instagram,impression,10.92,Brand I
12f67e85-c454-46a4,2026-04-03 08:34:11.479,Google Search,impression,9.83,Brand I
12f67e85-c454-46a4,2026-04-04 08:49:48.303,Influencer Networks,impression,26.92,Brand I
12f6c1ec-4060-44ee,2026-05-20 10:19:30.071,Instagram,impression,14.52,Brand F
12f6c1ec-4060-44ee,2026-05-21 07:57:58.390,Influencer Networks,impression,14.08,Brand F
12f6c1ec-4060-44ee,2026-05-22 09:49:10.529,YouTube,impression,22.87,Brand F
12f6c1ec-4060-44ee,2026-05-22 09:55:50.857,YouTube,click,55.21,Brand F
12f6c1ec-4060-44ee,2026-05-23 09:50:12.641,Influencer Networks,impression,17.33,Brand F
12f6c1ec-4060-44ee,2026-05-24 08:46:28.966,E-commerce Marketplaces,impression,23.13,Brand F
12f6c1ec-4060-44ee,2026-05-24 08:47:43.591,E-commerce Marketplaces,click,14.59,Brand F
12f6c1ec-4060-44ee,2026-05-24 12:21:52.791,E-commerce Marketplaces,conversion,295.59,Brand F
12f79046-6128-498e,2026-04-28 02:43:47.539,Google Search,impression,11.77,Brand D
12f79046-6128-498e,2026-04-28 02:45:27.366,Google Search,click,17.86,Brand D
12f79046-6128-498e,2026-04-29 00:43:40.026,E-commerce Marketplaces,impression,29.94,Brand D
12f79046-6128-498e,2026-04-29 12:32:51.355,E-commerce Marketplaces,conversion,108.57,Brand D
1309072f-8308-41c6,2026-04-08 02:39:49.024,Influencer Networks,impression,7.87,Brand J
1309072f-8308-41c6,2026-04-09 00:33:20.806,E-commerce Marketplaces,impression,2.55,Brand J
13134ef1-1baf-4964,2026-05-16 14:03:08.974,Google Search,impression,29.22,Brand E
13134ef1-1baf-4964,2026-05-17 14:52:54.171,E-commerce Marketplaces,impression,22.13,Brand E
13134ef1-1baf-4964,2026-05-17 14:56:29.994,E-commerce Marketplaces,click,43.87,Brand E
13134ef1-1baf-4964,2026-05-18 14:48:02.448,E-commerce Marketplaces,impression,3.54,Brand E
13134ef1-1baf-4964,2026-05-18 17:42:13.136,E-commerce Marketplaces,conversion,83.31,Brand E
1317ab5c-1d0f-49cd,2026-03-27 18:59:14.778,Google Search,impression,23.36,Brand A
13185717-6edc-4cce,2026-03-13 17:26:53.771,E-commerce Marketplaces,impression,7.63,Brand B
13185717-6edc-4cce,2026-03-13 19:41:13.014,E-commerce Marketplaces,conversion,275.38,Brand B
131afa9f-6b54-4326,2026-04-27 23:42:45.851,Instagram,impression,24.13,Brand A
131afa9f-6b54-4326,2026-04-29 00:46:21.714,Instagram,impression,8.8,Brand A
131afa9f-6b54-4326,2026-04-29 00:55:38.089,Instagram,click,67.24,Brand A
132a0ee6-f01b-4770,2026-03-06 03:30:56.885,E-commerce Marketplaces,impression,11.68,Brand A
132a0ee6-f01b-4770,2026-03-06 06:27:39.872,E-commerce Marketplaces,conversion,162.86,Brand A
132acc03-3469-4fc6,2026-03-05 04:50:07.345,Google Search,impression,27.76,Brand I
132acc03-3469-4fc6,2026-03-06 02:41:44.535,YouTube,impression,17.34,Brand I
132acc03-3469-4fc6,2026-03-06 02:46:53.788,YouTube,click,40.53,Brand I
132acc03-3469-4fc6,2026-03-07 06:22:00.949,Google Search,impression,24.06,Brand I
132acc03-3469-4fc6,2026-03-07 06:25:51.726,Google Search,click,85.89,Brand I
132acc03-3469-4fc6,2026-03-08 04:38:34.324,E-commerce Marketplaces,impression,27.21,Brand I
132acc03-3469-4fc6,2026-03-09 06:18:10.416,Google Search,impression,13.59,Brand I
132acc03-3469-4fc6,2026-03-09 06:25:38.784,Google Search,click,33.95,Brand I
1336644a-eaa7-4916,2026-05-15 04:36:25.119,E-commerce Marketplaces,impression,12.97,Brand F
133ddf8f-c997-4140,2026-03-18 10:50:42.534,E-commerce Marketplaces,impression,5.56,Brand D
133ddf8f-c997-4140,2026-03-18 10:58:06.012,E-commerce Marketplaces,click,29.02,Brand D
133ddf8f-c997-4140,2026-03-19 09:45:55.897,E-commerce Marketplaces,impression,14.58,Brand D
133ddf8f-c997-4140,2026-03-19 17:51:13.985,E-commerce Marketplaces,conversion,219.94,Brand D
134388d3-f5ca-4cf9,2026-03-22 05:43:41.273,Google Search,impression,19.59,Brand D
134388d3-f5ca-4cf9,2026-03-22 05:51:48.757,Google Search,click,9.87,Brand D
134388d3-f5ca-4cf9,2026-03-22 16:16:45.123,Google Search,conversion,136.08,Brand D
13474978-3b28-441d,2026-03-29 08:02:29.957,Instagram,impression,27.43,Brand D
13474978-3b28-441d,2026-03-29 08:07:48.683,Instagram,click,63.48,Brand D
13474978-3b28-441d,2026-03-30 10:14:58.602,Influencer Networks,impression,22.42,Brand D
13474978-3b28-441d,2026-03-31 11:22:55.784,Instagram,impression,15.85,Brand D
13474978-3b28-441d,2026-03-31 11:29:58.703,Instagram,click,30.65,Brand D
13481402-a997-481e,2026-03-25 04:13:20.884,Google Search,impression,4.41,Brand A
13481402-a997-481e,2026-03-26 02:15:27.360,Instagram,impression,28.1,Brand A
13481402-a997-481e,2026-03-27 03:21:57.386,Google Search,impression,5.59,Brand A
13481402-a997-481e,2026-03-28 04:32:08.276,E-commerce Marketplaces,impression,17.78,Brand A
13481402-a997-481e,2026-03-28 04:39:18.497,E-commerce Marketplaces,click,7.96,Brand A
13490152-9932-46da,2026-04-03 07:28:16.057,E-commerce Marketplaces,impression,18.11,Brand F
13490152-9932-46da,2026-04-03 13:28:11.562,E-commerce Marketplaces,conversion,274.9,Brand F
134a1005-125f-4c82,2026-05-07 23:40:20.143,E-commerce Marketplaces,impression,22.12,Brand D
134a1005-125f-4c82,2026-05-08 22:45:58.572,Instagram,impression,5.86,Brand D
134be276-c777-4735,2026-05-01 03:15:24.159,Google Search,impression,22.04,Brand F
134be276-c777-4735,2026-05-01 03:18:34.664,Google Search,click,92.3,Brand F
134c3f64-7f69-45bc,2026-04-12 01:04:36.956,E-commerce Marketplaces,impression,22.79,Brand E
134c3f64-7f69-45bc,2026-04-13 02:21:36.829,E-commerce Marketplaces,impression,26.57,Brand E
134cc0bf-6645-410c,2026-03-17 08:48:28.295,YouTube,impression,18.94,Brand E
134cc0bf-6645-410c,2026-03-17 17:28:58.280,YouTube,conversion,137.22,Brand E
135051e7-dc48-4ee3,2026-03-19 08:30:44.352,E-commerce Marketplaces,impression,19.65,Brand H
135051e7-dc48-4ee3,2026-03-20 06:46:05.958,Google Search,impression,26.53,Brand H
135051e7-dc48-4ee3,2026-03-21 06:15:50.180,Instagram,impression,16.94,Brand H
135051e7-dc48-4ee3,2026-03-22 08:35:59.614,YouTube,impression,18.02,Brand H
135051e7-dc48-4ee3,2026-03-23 08:18:37.063,E-commerce Marketplaces,impression,22.48,Brand H
13591703-06ec-41a0,2026-03-23 14:19:55.603,Google Search,impression,15.31,Brand G
13591703-06ec-41a0,2026-03-24 13:17:51.966,Google Search,impression,4.22,Brand G
13591703-06ec-41a0,2026-03-25 13:27:36.025,YouTube,impression,14.37,Brand G
13591703-06ec-41a0,2026-03-25 13:29:25.821,YouTube,click,54.76,Brand G
135a59e1-7c50-4251,2026-04-21 11:32:45.786,Influencer Networks,impression,6.09,Brand I
135a59e1-7c50-4251,2026-04-22 13:13:41.878,E-commerce Marketplaces,impression,20.07,Brand I
135f88c1-a38c-41e9,2026-05-23 02:15:42.411,E-commerce Marketplaces,impression,9.83,Brand C
135f88c1-a38c-41e9,2026-05-24 00:48:29.127,Google Search,impression,23.91,Brand C
135f88c1-a38c-41e9,2026-05-25 03:58:12.415,E-commerce Marketplaces,impression,9.76,Brand C
135f88c1-a38c-41e9,2026-05-25 05:27:29.025,E-commerce Marketplaces,conversion,27.15,Brand C
1361c7df-a071-4084,2026-03-05 22:50:09.228,Google Search,impression,7.56,Brand H
1361c7df-a071-4084,2026-03-05 22:52:16.600,Google Search,click,32.56,Brand H
1361c7df-a071-4084,2026-03-07 01:25:22.859,YouTube,impression,8.1,Brand H
1361c7df-a071-4084,2026-03-08 00:53:26.679,Instagram,impression,24.25,Brand H
1361c7df-a071-4084,2026-03-08 23:34:45.885,Google Search,impression,24.55,Brand H
1362b6e5-3491-4d22,2026-05-15 05:18:19.346,E-commerce Marketplaces,impression,22.88,Brand H
1362b6e5-3491-4d22,2026-05-16 05:10:03.785,YouTube,impression,26.47,Brand H
1362b6e5-3491-4d22,2026-05-17 04:09:29.851,Google Search,impression,20.31,Brand H
1362b6e5-3491-4d22,2026-05-18 03:13:56.797,Instagram,impression,23.8,Brand H
1362b6e5-3491-4d22,2026-05-19 06:08:24.610,YouTube,impression,23.19,Brand H
136326d1-3794-4123,2026-04-21 07:16:37.583,Instagram,impression,9.11,Brand G
136326d1-3794-4123,2026-04-22 09:53:53.127,YouTube,impression,27.06,Brand G
136326d1-3794-4123,2026-04-23 08:16:12.685,Instagram,impression,4.6,Brand G
136326d1-3794-4123,2026-04-24 08:38:09.517,Google Search,impression,6.07,Brand G
137683eb-e44f-4b05,2026-05-29 08:18:45.688,YouTube,impression,21.75,Brand B
1378abcc-f250-4c76,2026-04-17 07:32:50.281,Google Search,impression,22.79,Brand G
1378abcc-f250-4c76,2026-04-18 06:46:59.087,YouTube,impression,28.86,Brand G
1378abcc-f250-4c76,2026-04-19 08:19:48.776,E-commerce Marketplaces,impression,9.44,Brand G
1378d361-0934-463f,2026-04-12 12:36:20.703,Influencer Networks,impression,17.9,Brand G
1378d361-0934-463f,2026-04-13 11:04:11.213,Influencer Networks,impression,7.69,Brand G
137f82d3-d049-4d14,2026-05-16 21:43:26.615,YouTube,impression,16.99,Brand B
137f82d3-d049-4d14,2026-05-17 23:05:55.135,E-commerce Marketplaces,impression,5.98,Brand B
137f82d3-d049-4d14,2026-05-17 23:08:02.931,E-commerce Marketplaces,click,90.13,Brand B
137f82d3-d049-4d14,2026-05-18 01:23:26.931,E-commerce Marketplaces,conversion,226.93,Brand B
13805901-7616-4b5b,2026-03-24 14:43:47.043,Instagram,impression,25.87,Brand E
13805901-7616-4b5b,2026-03-25 15:42:15.226,YouTube,impression,3.38,Brand E
13805901-7616-4b5b,2026-03-25 15:44:17.304,YouTube,click,23.75,Brand E
13805901-7616-4b5b,2026-03-26 14:20:42.060,E-commerce Marketplaces,impression,7.19,Brand E
13805901-7616-4b5b,2026-03-26 16:53:08.582,E-commerce Marketplaces,conversion,116.43,Brand E
138d185e-0426-4cfd,2026-03-19 19:28:22.427,Instagram,impression,16.08,Brand A
138d185e-0426-4cfd,2026-03-20 22:11:01.092,E-commerce Marketplaces,impression,22.38,Brand A
138d185e-0426-4cfd,2026-03-21 05:31:48.123,E-commerce Marketplaces,conversion,138.04,Brand A
13a00a40-39ee-472c,2026-03-19 13:35:20.625,YouTube,impression,18.16,Brand C
13b1fa38-031c-4969,2026-04-02 17:31:15.976,E-commerce Marketplaces,impression,28.55,Brand G
13b36fae-10d7-4592,2026-03-07 12:35:53.823,Google Search,impression,28.23,Brand D
13b36fae-10d7-4592,2026-03-08 08:59:12.042,YouTube,impression,14.53,Brand D
13b36fae-10d7-4592,2026-03-09 10:15:21.842,Google Search,impression,15.23,Brand D
13b36fae-10d7-4592,2026-03-10 10:53:07.308,E-commerce Marketplaces,impression,25.67,Brand D
13b9b929-7101-456f,2026-05-05 16:30:45.811,YouTube,impression,14.96,Brand A
13b9b929-7101-456f,2026-05-05 16:33:33.172,YouTube,click,113.2,Brand A
13bc173b-630c-4bf8,2026-05-02 19:23:57.603,Influencer Networks,impression,26.02,Brand E
13bc173b-630c-4bf8,2026-05-03 19:14:19.275,Google Search,impression,5.55,Brand E
13be1187-42ca-46bc,2026-03-18 02:13:59.815,YouTube,impression,4.58,Brand C
13c1823f-5efa-44df,2026-05-16 11:15:59.241,E-commerce Marketplaces,impression,3.52,Brand I
13c1823f-5efa-44df,2026-05-16 11:17:23.510,E-commerce Marketplaces,click,37.06,Brand I
13c1823f-5efa-44df,2026-05-16 14:41:11.845,E-commerce Marketplaces,conversion,181.87,Brand I
13c4ae03-0dda-4725,2026-05-11 19:17:44.463,Influencer Networks,impression,17.91,Brand G
13c4ae03-0dda-4725,2026-05-12 16:06:07.898,Instagram,impression,5.36,Brand G
13c4ae03-0dda-4725,2026-05-13 18:15:58.660,Influencer Networks,impression,25.82,Brand G
13c4ae03-0dda-4725,2026-05-13 18:21:38.549,Influencer Networks,click,12.96,Brand G
13d2a5de-d2f6-4dac,2026-05-16 02:53:07.614,E-commerce Marketplaces,impression,13.89,Brand A
13d2a5de-d2f6-4dac,2026-05-16 10:48:16.306,E-commerce Marketplaces,conversion,39.07,Brand A
13da2290-88bb-4208,2026-03-08 03:57:23.981,Instagram,impression,7.87,Brand I
13da2290-88bb-4208,2026-03-08 13:20:01.026,Instagram,conversion,214.94,Brand I
13dd27a1-2bb2-4248,2026-05-24 08:00:28.251,E-commerce Marketplaces,impression,19.93,Brand F
13e24d07-a817-4cd9,2026-04-04 15:50:36.181,E-commerce Marketplaces,impression,21.26,Brand C
13e24d07-a817-4cd9,2026-04-05 18:30:29.354,E-commerce Marketplaces,impression,13.2,Brand C
13e24d07-a817-4cd9,2026-04-06 04:28:59.326,E-commerce Marketplaces,conversion,100.43,Brand C
13e5e33c-d954-4274,2026-03-05 00:03:44.811,YouTube,impression,27.25,Brand I
13e5e33c-d954-4274,2026-03-06 00:39:00.807,Instagram,impression,10.7,Brand I
13e5e33c-d954-4274,2026-03-06 00:45:36.800,Instagram,click,69.09,Brand I
13e5e33c-d954-4274,2026-03-07 02:36:27.236,Influencer Networks,impression,19.35,Brand I
13efd64c-5a6b-4b8a,2026-03-22 10:41:49.704,YouTube,impression,16.79,Brand C
13efd64c-5a6b-4b8a,2026-03-22 10:49:28.415,YouTube,click,14.13,Brand C
13efd64c-5a6b-4b8a,2026-03-23 11:33:49.819,Instagram,impression,10.82,Brand C
13efd64c-5a6b-4b8a,2026-03-23 11:34:59.230,Instagram,click,112.59,Brand C
13efd64c-5a6b-4b8a,2026-03-24 10:25:50.284,Influencer Networks,impression,13.59,Brand C
13efd64c-5a6b-4b8a,2026-03-25 11:44:40.455,E-commerce Marketplaces,impression,29.66,Brand C
13efd64c-5a6b-4b8a,2026-03-25 11:46:07.654,E-commerce Marketplaces,click,103.67,Brand C
13effbb5-ad8e-4c87,2026-03-04 14:00:30.137,E-commerce Marketplaces,impression,22.85,Brand I
13effbb5-ad8e-4c87,2026-03-04 14:03:28.556,E-commerce Marketplaces,click,86.22,Brand I
13effbb5-ad8e-4c87,2026-03-04 20:01:00.746,E-commerce Marketplaces,conversion,215.46,Brand I
1405c658-f8b8-45f9,2026-04-21 03:25:11.598,Instagram,impression,19.13,Brand H
140867b0-d69d-4566,2026-03-06 15:18:53.616,Google Search,impression,26.35,Brand G
