user_id,timestamp,channel,event_type,dwell_time,brand
35577b91-eae0-4472,2026-03-24 01:03:45.867,E-commerce Marketplaces,click,0.117,Brand C
d10dda17-cd66-4aeb,2026-03-24 01:07:45.463,E-commerce Marketplaces,impression,16.29,Brand D
d56d00bd-ac5d-4edf,2026-03-24 01:18:51.110,Google Search,conversion,20.43,Brand E
4c9c8a7c-a6da-496a,2026-03-24 01:19:58.343,YouTube,impression,15.77,Brand C
1923855c-025c-493c,2026-03-24 01:22:32.065,YouTube,conversion,240.15,Brand C
b341731b-2db5-426d,2026-03-24 01:24:02.906,E-commerce Marketplaces,impression,16.46,Brand C
b7c130e8-7193-4581,2026-03-24 01:25:33.381,Influencer Networks,impression,9.91,Brand B
b341731b-2db5-426d,2026-03-24 01:31:44.538,E-commerce Marketplaces,click,17.58,Brand C
78de1f54-2bac-4122,2026-03-24 01:41:04.785,Instagram,impression,5.91,Brand I
78de1f54-2bac-4122,2026-03-24 01:48:48.751,Instagram,click,38.91,Brand I
e932b5d7-669f-4d06,2026-03-24 01:49:31.051,YouTube,impression,6.1,Brand B
e932b5d7-669f-4d06,2026-03-24 01:52:33.122,YouTube,click,105.13,Brand B
3bc51d9e-02f3-4f1b,2026-03-24 01:55:02.721,Influencer Networks,impression,13.91,Brand G
e20b2a26-cecd-4462,2026-03-24 02:03:18.989,Google Search,impression,9.67,Brand H
52f72dca-416b-4d33,2026-03-24 02:07:23.751,Google Search,impression,17.78,Brand D
328948ce-167b-499b,2026-03-24 02:09:33.413,Influencer Networks,impression,15.58,Brand E
e20b2a26-cecd-4462,2026-03-24 02:12:56.561,Google Search,click,47.32,Brand H
aeb3a37a-fa70-485f,2026-03-24 02:26:09.402,Google Search,impression,29.01,Brand H
c9b8fb5b-6b78-4cd5,2026-03-24 02:32:38.248,E-commerce Marketplaces,conversion,68.8,Brand F
1b0b16a1-d0a7-493e,2026-03-24 02:37:55.291,Google Search,impression,23.91,Brand C
45830ffe-6101-45a0,2026-03-24 02:41:21.419,Instagram,impression,10.0,Brand G
c9097eaf-7b1d-467a,2026-03-24 02:42:30.780,E-commerce Marketplaces,conversion,249.92,Brand B
89476429-42b5-4b24,2026-03-24 02:45:08.791,Google Search,impression,23.66,Brand A
2eea74bd-197f-45dc,2026-03-24 02:47:54.708,Instagram,impression,7.62,Brand J
2eea74bd-197f-45dc,2026-03-24 02:55:26.752,Instagram,click,48.7,Brand J
4ccfbd16-6174-4208,2026-03-24 03:07:08.511,E-commerce Marketplaces,impression,8.97,Brand I
4e1749b6-e472-411c,2026-03-24 03:16:24.553,YouTube,impression,20.64,Brand J
4e1749b6-e472-411c,2026-03-24 03:23:20.983,YouTube,click,112.02,Brand J
79093109-9f48-4352,2026-03-24 03:24:42.167,E-commerce Marketplaces,impression,10.11,Brand C
3f033bd0-5d76-471f,2026-03-24 03:29:14.216,E-commerce Marketplaces,impression,2.69,Brand H
6dc1378a-1da5-4504,2026-03-24 03:30:29.014,Instagram,impression,21.69,Brand H
3f033bd0-5d76-471f,2026-03-24 03:32:39.127,E-commerce Marketplaces,click,106.31,Brand H
3e131e5e-3821-4e3f,2026-03-24 03:33:46.211,Influencer Networks,impression,13.46,Brand A
79093109-9f48-4352,2026-03-24 03:33:57.947,E-commerce Marketplaces,click,87.36,Brand C
407db1fd-d219-484f,2026-03-24 03:36:54.356,Influencer Networks,impression,9.5,Brand C
33396c98-cf67-4dd2,2026-03-24 03:42:53.195,Influencer Networks,impression,11.97,Brand I
8362bacc-67f3-4991,2026-03-24 03:48:04.541,Google Search,impression,11.75,Brand I
0b863cb7-ee4a-4674,2026-03-24 03:48:13.252,E-commerce Marketplaces,impression,29.68,Brand D
633c5528-f5c9-4b75,2026-03-24 03:54:12.045,E-commerce Marketplaces,impression,3.79,Brand F
313dfce6-ecf1-4783,2026-03-24 04:01:48.523,Google Search,impression,14.95,Brand J
b99ec774-81c8-4828,2026-03-24 04:02:52.056,E-commerce Marketplaces,impression,4.03,Brand C
a54b7fad-2632-4f15,2026-03-24 04:07:07.138,YouTube,impression,27.25,Brand B
a022d7b4-92c9-4dd1,2026-03-24 04:08:08.988,Google Search,impression,10.55,Brand C
c69769bb-7005-4777,2026-03-24 04:20:24.807,Google Search,impression,18.07,Brand J
4b6e8d4e-c545-4bd9,2026-03-24 04:22:06.307,YouTube,impression,6.91,Brand E
553d3850-e337-46aa,2026-03-24 04:22:19.346,E-commerce Marketplaces,impression,2.46,Brand B
0b648fae-cc2c-4529,2026-03-24 04:42:42.053,YouTube,impression,25.57,Brand B
0b648fae-cc2c-4529,2026-03-24 04:43:57.319,YouTube,click,102.24,Brand B
c95f125c-d2c0-4144,2026-03-24 04:44:52.467,YouTube,impression,25.26,Brand F
035957c4-a5e7-479f,2026-03-24 04:49:42.127,YouTube,impression,2.65,Brand B
78097876-2b73-4b4e,2026-03-24 04:50:20.484,Google Search,impression,12.47,Brand F
035957c4-a5e7-479f,2026-03-24 04:51:15.177,YouTube,click,44.33,Brand B
4e3c8d38-23cb-40d2,2026-03-24 04:53:29.232,E-commerce Marketplaces,impression,3.08,Brand J
e1f12e3d-93e2-4dcb,2026-03-24 04:54:16.271,E-commerce Marketplaces,impression,20.79,Brand B
2d195a46-f4a2-4518,2026-03-24 04:56:19.451,Google Search,impression,11.64,Brand B
787c75f8-40bf-46e0,2026-03-24 04:57:32.052,E-commerce Marketplaces,impression,26.99,Brand J
b081ccd0-72ca-48f3,2026-03-24 04:59:53.725,Influencer Networks,impression,28.82,Brand D
e1f12e3d-93e2-4dcb,2026-03-24 05:00:32.840,E-commerce Marketplaces,click,68.68,Brand B
2d195a46-f4a2-4518,2026-03-24 05:05:49.234,Google Search,click,82.34,Brand B
6cca1b53-6d84-42f3,2026-03-24 05:30:18.938,E-commerce Marketplaces,impression,6.99,Brand J
9216255b-3941-4fef,2026-03-24 05:31:28.459,E-commerce Marketplaces,impression,21.18,Brand G
740b9b5c-5401-4a21,2026-03-24 05:46:21.473,E-commerce Marketplaces,impression,18.33,Brand F
18510d5c-20f8-4575,2026-03-24 05:51:17.900,Instagram,impression,27.05,Brand C
6aa0f802-9d77-4f79,2026-03-24 05:56:42.169,E-commerce Marketplaces,impression,4.93,Brand E
6984e5c9-6760-4513,2026-03-24 06:05:32.151,Google Search,impression,4.22,Brand B
6059434f-7945-48ae,2026-03-24 06:08:24.749,YouTube,impression,16.89,Brand A
82b67350-d714-4b01,2026-03-24 06:08:33.539,Instagram,impression,21.23,Brand C
adb4b961-edc9-4299,2026-03-24 06:14:39.607,E-commerce Marketplaces,impression,6.11,Brand G
6059434f-7945-48ae,2026-03-24 06:15:40.820,YouTube,click,103.88,Brand A
7afd6156-9cf7-4e63,2026-03-24 06:21:49.691,YouTube,impression,9.21,Brand A
dfe95927-7628-4e32,2026-03-24 06:24:48.915,Influencer Networks,impression,17.75,Brand H
f4081b91-2229-478b,2026-03-24 06:33:49.643,Influencer Networks,impression,24.36,Brand F
03e9c46e-e725-432a,2026-03-24 06:44:22.093,YouTube,impression,28.49,Brand E
fb43469d-2d76-46b4,2026-03-24 06:51:37.997,Instagram,impression,15.54,Brand G
34e068b5-e57f-46fd,2026-03-24 06:52:49.971,YouTube,impression,3.63,Brand A
c94e0c38-b811-4b1c,2026-03-24 07:06:36.250,E-commerce Marketplaces,impression,19.17,Brand J
8d5a4055-2f79-4b6c,2026-03-24 07:08:08.069,Influencer Networks,impression,15.35,Brand B
1fd62da1-e806-42cc,2026-03-24 07:15:24.755,Instagram,impression,7.58,Brand F
1fd62da1-e806-42cc,2026-03-24 07:19:40.271,Instagram,click,99.01,Brand F
9456be8c-4f0b-4fc4,2026-03-24 07:20:09.958,Influencer Networks,conversion,52.06,Brand E
f9754335-9597-4279,2026-03-24 07:32:39.663,E-commerce Marketplaces,impression,4.12,Brand H
1b0b16a1-d0a7-493e,2026-03-24 07:35:03.619,Google Search,conversion,251.8,Brand C
9a353dad-b5ed-4f01,2026-03-24 07:37:02.931,YouTube,impression,17.01,Brand G
e03f3d61-5f47-49fe,2026-03-24 07:44:31.122,E-commerce Marketplaces,impression,12.32,Brand I
901bd727-208b-4da3,2026-03-24 07:46:18.450,Instagram,impression,2.91,Brand C
e03f3d61-5f47-49fe,2026-03-24 07:52:03.226,E-commerce Marketplaces,click,102.04,Brand I
bf6e20f8-0050-4b5c,2026-03-24 07:55:25.471,Influencer Networks,impression,9.78,Brand E
22959b68-7993-46fe,2026-03-24 08:10:24.714,Google Search,impression,19.52,Brand G
8010a369-26c9-4a83,2026-03-24 08:12:13.124,YouTube,impression,22.63,Brand I
5b8abd5d-f393-43f5,2026-03-24 08:16:44.204,E-commerce Marketplaces,click,0.0,Brand A
5b8abd5d-f393-43f5,2026-03-24 08:16:49.204,E-commerce Marketplaces,click,0.0,Brand A
5b8abd5d-f393-43f5,2026-03-24 08:16:54.204,E-commerce Marketplaces,click,0.0,Brand A
5b8abd5d-f393-43f5,2026-03-24 08:17:05.204,E-commerce Marketplaces,click,0.0,Brand A
5b8abd5d-f393-43f5,2026-03-24 08:17:08.204,E-commerce Marketplaces,click,0.0,Brand A
5b8abd5d-f393-43f5,2026-03-24 08:17:14.204,E-commerce Marketplaces,click,0.0,Brand A
5b8abd5d-f393-43f5,2026-03-24 08:17:24.204,E-commerce Marketplaces,click,0.0,Brand A
5b8abd5d-f393-43f5,2026-03-24 08:17:26.204,E-commerce Marketplaces,click,0.0,Brand A
5b8abd5d-f393-43f5,2026-03-24 08:17:40.204,E-commerce Marketplaces,click,0.0,Brand A
5b8abd5d-f393-43f5,2026-03-24 08:17:56.204,E-commerce Marketplaces,click,0.0,Brand A
5b8abd5d-f393-43f5,2026-03-24 08:18:01.204,E-commerce Marketplaces,click,0.0,Brand A
5b8abd5d-f393-43f5,2026-03-24 08:18:14.204,E-commerce Marketplaces,click,0.0,Brand A
46564480-4cd7-498a,2026-03-24 08:19:50.291,YouTube,impression,25.57,Brand D
3056ed12-e02e-4f3f,2026-03-24 08:24:21.648,Influencer Networks,impression,28.09,Brand C
1f281ef9-a406-4083,2026-03-24 08:26:17.657,Instagram,impression,26.34,Brand I
3056ed12-e02e-4f3f,2026-03-24 08:33:07.290,Influencer Networks,click,23.32,Brand C
17269ea7-e89e-486d,2026-03-24 08:40:58.695,E-commerce Marketplaces,impression,25.45,Brand G
8f4e3041-a6b6-442e,2026-03-24 08:52:59.508,E-commerce Marketplaces,impression,25.81,Brand E
fe4e06e0-4cb7-4721,2026-03-24 09:12:54.353,Instagram,impression,18.35,Brand H
fe4e06e0-4cb7-4721,2026-03-24 09:22:30.010,Instagram,click,57.97,Brand H
e20b2a26-cecd-4462,2026-03-24 09:23:43.915,Google Search,conversion,213.33,Brand H
32bef938-3d8a-4df4,2026-03-24 09:26:19.457,Google Search,impression,27.42,Brand H
68a102a8-e7f9-428e,2026-03-24 09:30:33.588,E-commerce Marketplaces,conversion,171.09,Brand B
e69fb8d9-27db-4f16,2026-03-24 09:31:51.304,Influencer Networks,impression,28.43,Brand F
e83f0467-7425-4d12,2026-03-24 09:43:14.793,Google Search,impression,7.76,Brand J
d10dda17-cd66-4aeb,2026-03-24 09:50:09.707,E-commerce Marketplaces,conversion,186.27,Brand D
85bae612-d1c2-4832,2026-03-24 09:57:51.399,Instagram,impression,10.07,Brand B
85bae612-d1c2-4832,2026-03-24 10:02:07.134,Instagram,click,39.42,Brand B
2994b5d3-a030-4f8c,2026-03-24 10:06:06.547,Influencer Networks,impression,27.42,Brand A
00020ce4-befd-45a2,2026-03-24 10:11:22.288,YouTube,impression,20.92,Brand A
ffd3de1f-469e-47a2,2026-03-24 10:11:30.152,YouTube,impression,13.55,Brand H
744a8eae-4fe3-4aa8,2026-03-24 10:18:49.109,YouTube,impression,12.05,Brand B
d27e70bb-ef40-41b1,2026-03-24 10:22:53.774,YouTube,impression,5.18,Brand J
4004b4c1-8340-479a,2026-03-24 10:23:17.319,Google Search,impression,25.49,Brand F
d4e3c55d-9e8f-4d3a,2026-03-24 10:24:55.633,E-commerce Marketplaces,conversion,133.12,Brand J
13efd64c-5a6b-4b8a,2026-03-24 10:25:50.284,Influencer Networks,impression,13.59,Brand C
9878059f-6acc-41c8,2026-03-24 10:28:38.800,YouTube,impression,5.86,Brand G
7c558537-2c5a-4d04,2026-03-24 10:31:27.407,Google Search,impression,26.12,Brand F
c3825294-9743-4960,2026-03-24 10:39:20.766,Influencer Networks,impression,21.39,Brand E
992fca9a-a86b-4957,2026-03-24 10:42:58.781,Google Search,impression,3.54,Brand J
787c75f8-40bf-46e0,2026-03-24 10:49:57.320,E-commerce Marketplaces,conversion,133.15,Brand J
18b308db-f0a9-4766,2026-03-24 10:54:03.145,Instagram,impression,21.43,Brand G
4bb31913-e23d-4e13,2026-03-24 10:59:51.532,Instagram,impression,23.81,Brand E
1c0642aa-9ab5-41fc,2026-03-24 11:00:16.299,E-commerce Marketplaces,impression,27.66,Brand J
a72fbd6c-5406-4428,2026-03-24 11:02:39.656,E-commerce Marketplaces,impression,16.65,Brand G
1c0642aa-9ab5-41fc,2026-03-24 11:02:46.740,E-commerce Marketplaces,click,52.66,Brand J
7aa7889d-9247-41d7,2026-03-24 11:10:42.815,YouTube,impression,10.34,Brand F
b341731b-2db5-426d,2026-03-24 11:15:05.955,E-commerce Marketplaces,conversion,150.92,Brand C
ca033e19-d29c-4c99,2026-03-24 11:23:07.915,Google Search,impression,18.44,Brand E
ca033e19-d29c-4c99,2026-03-24 11:27:46.900,Google Search,click,103.77,Brand E
c969d30f-ebc6-48b3,2026-03-24 11:29:48.207,YouTube,impression,5.95,Brand E
afdb9623-ec87-4327,2026-03-24 11:30:29.813,Influencer Networks,impression,8.06,Brand J
56d2db62-e614-43ca,2026-03-24 11:31:48.815,Google Search,click,0.0,Brand D
21b6eb79-7ade-4bad,2026-03-24 11:31:50.450,Influencer Networks,impression,7.79,Brand F
56d2db62-e614-43ca,2026-03-24 11:31:51.815,Google Search,click,0.0,Brand D
56d2db62-e614-43ca,2026-03-24 11:31:54.815,Google Search,click,0.0,Brand D
56d2db62-e614-43ca,2026-03-24 11:32:06.815,Google Search,click,0.0,Brand D
8010a369-26c9-4a83,2026-03-24 11:32:12.620,YouTube,conversion,270.35,Brand I
56d2db62-e614-43ca,2026-03-24 11:32:18.815,Google Search,click,0.0,Brand D
56d2db62-e614-43ca,2026-03-24 11:32:24.815,Google Search,click,0.0,Brand D
be5b5abb-dfa0-408a,2026-03-24 11:34:10.109,Instagram,impression,13.71,Brand D
55c6cdf8-b558-4b2a,2026-03-24 11:35:02.875,Influencer Networks,click,0.0,Brand J
55c6cdf8-b558-4b2a,2026-03-24 11:35:10.875,Influencer Networks,click,0.0,Brand J
55c6cdf8-b558-4b2a,2026-03-24 11:35:12.875,Influencer Networks,click,0.0,Brand J
55c6cdf8-b558-4b2a,2026-03-24 11:35:16.875,Influencer Networks,click,0.0,Brand J
55c6cdf8-b558-4b2a,2026-03-24 11:35:20.875,Influencer Networks,click,0.0,Brand J
55c6cdf8-b558-4b2a,2026-03-24 11:35:26.875,Influencer Networks,click,0.0,Brand J
55c6cdf8-b558-4b2a,2026-03-24 11:35:32.875,Influencer Networks,click,0.0,Brand J
55c6cdf8-b558-4b2a,2026-03-24 11:35:34.875,Influencer Networks,click,0.0,Brand J
b89f1f3b-8de4-4f72,2026-03-24 11:35:38.358,E-commerce Marketplaces,impression,2.59,Brand G
55c6cdf8-b558-4b2a,2026-03-24 11:35:47.875,Influencer Networks,click,0.0,Brand J
55c6cdf8-b558-4b2a,2026-03-24 11:35:50.875,Influencer Networks,click,0.0,Brand J
55c6cdf8-b558-4b2a,2026-03-24 11:35:56.875,Influencer Networks,click,0.0,Brand J
c163724f-4a47-478b,2026-03-24 11:38:47.783,Google Search,impression,6.54,Brand J
c163724f-4a47-478b,2026-03-24 11:46:58.557,Google Search,click,69.1,Brand J
9f900acf-7a4c-48ae,2026-03-24 11:58:39.488,YouTube,conversion,173.31,Brand F
b6dda5c6-5252-4409,2026-03-24 12:04:01.707,E-commerce Marketplaces,impression,16.83,Brand A
cf51ed9c-af4a-43cd,2026-03-24 12:14:03.979,YouTube,impression,13.14,Brand G
6faffc74-6444-4f5f,2026-03-24 12:17:56.311,Instagram,impression,15.83,Brand C
d98b7f07-62f6-4cc2,2026-03-24 12:22:22.166,Instagram,impression,18.03,Brand H
cf55c541-3302-4d06,2026-03-24 12:25:40.003,Google Search,impression,21.01,Brand H
e6b77b12-c03a-4c55,2026-03-24 12:26:03.826,Influencer Networks,impression,20.62,Brand E
ac88da70-1139-423d,2026-03-24 12:29:36.109,E-commerce Marketplaces,impression,22.62,Brand F
104c8b71-3192-4572,2026-03-24 12:35:49.439,Google Search,impression,8.3,Brand A
e03f3d61-5f47-49fe,2026-03-24 12:40:01.464,E-commerce Marketplaces,conversion,204.42,Brand I
d0710966-d85c-497b,2026-03-24 12:43:25.788,Google Search,impression,3.77,Brand I
5eeae59f-d6b2-45c5,2026-03-24 12:45:09.475,YouTube,impression,17.29,Brand C
81c6f2f6-8f52-454a,2026-03-24 12:46:03.605,E-commerce Marketplaces,impression,20.99,Brand D
f76730c2-27fa-415a,2026-03-24 12:46:34.967,E-commerce Marketplaces,impression,24.76,Brand B
81c6f2f6-8f52-454a,2026-03-24 12:53:48.355,E-commerce Marketplaces,click,78.38,Brand D
f76730c2-27fa-415a,2026-03-24 12:54:39.837,E-commerce Marketplaces,click,20.33,Brand B
61829a9c-b57e-4d40,2026-03-24 12:55:36.348,Instagram,impression,22.04,Brand H
b23a62ef-936d-48c0,2026-03-24 12:55:53.114,Instagram,impression,3.0,Brand I
43738fa0-20fb-40d0,2026-03-24 12:57:02.987,Influencer Networks,impression,16.47,Brand F
2ab896db-a5a6-4558,2026-03-24 13:01:05.571,Instagram,impression,11.5,Brand G
3a9c8e80-8b85-489b,2026-03-24 13:06:06.227,E-commerce Marketplaces,impression,6.27,Brand D
46564480-4cd7-498a,2026-03-24 13:13:06.810,YouTube,conversion,90.72,Brand D
3a9c8e80-8b85-489b,2026-03-24 13:14:25.039,E-commerce Marketplaces,click,80.13,Brand D
0169b7ce-85ec-4f7c,2026-03-24 13:17:03.396,Influencer Networks,click,0.915,Brand J
0169b7ce-85ec-4f7c,2026-03-24 13:17:03.396,Influencer Networks,click,0.617,Brand J
0169b7ce-85ec-4f7c,2026-03-24 13:17:03.396,Influencer Networks,click,1.596,Brand J
0169b7ce-85ec-4f7c,2026-03-24 13:17:03.396,Influencer Networks,click,1.576,Brand J
0169b7ce-85ec-4f7c,2026-03-24 13:17:03.396,Influencer Networks,click,0.397,Brand J
0169b7ce-85ec-4f7c,2026-03-24 13:17:03.396,Influencer Networks,click,0.264,Brand J
0169b7ce-85ec-4f7c,2026-03-24 13:17:03.397,Influencer Networks,click,0.757,Brand J
0169b7ce-85ec-4f7c,2026-03-24 13:17:03.397,Influencer Networks,click,1.822,Brand J
0169b7ce-85ec-4f7c,2026-03-24 13:17:03.397,Influencer Networks,click,0.881,Brand J
0169b7ce-85ec-4f7c,2026-03-24 13:17:03.397,Influencer Networks,click,0.188,Brand J
6dc1378a-1da5-4504,2026-03-24 13:17:50.365,Instagram,conversion,115.67,Brand H
13591703-06ec-41a0,2026-03-24 13:17:51.966,Google Search,impression,4.22,Brand G
aab4e42a-4417-4fe4,2026-03-24 13:30:33.776,E-commerce Marketplaces,impression,5.43,Brand A
aeb3a37a-fa70-485f,2026-03-24 13:33:42.530,Google Search,conversion,139.36,Brand H
ec6c4b2e-677f-4157,2026-03-24 13:38:41.678,Influencer Networks,impression,5.47,Brand G
ec6c4b2e-677f-4157,2026-03-24 13:40:21.666,Influencer Networks,click,24.5,Brand G
3bdb3d70-ef6f-4f20,2026-03-24 13:40:26.750,YouTube,impression,22.35,Brand F
d6332fac-17e9-413b,2026-03-24 13:42:21.529,Influencer Networks,impression,6.83,Brand C
1ebbf68e-9f90-4ed8,2026-03-24 13:45:24.531,Google Search,impression,24.75,Brand E
32bef938-3d8a-4df4,2026-03-24 13:50:34.928,Google Search,conversion,293.4,Brand H
2a3c9764-eecd-4f1e,2026-03-24 13:57:37.006,YouTube,impression,20.56,Brand I
33396c98-cf67-4dd2,2026-03-24 14:02:35.099,Influencer Networks,conversion,277.68,Brand I
7a660c47-fe35-46e1,2026-03-24 14:05:00.179,Google Search,impression,12.49,Brand J
7a660c47-fe35-46e1,2026-03-24 14:09:30.935,Google Search,click,80.27,Brand J
8af011ee-45b1-4523,2026-03-24 14:12:31.219,Google Search,impression,6.5,Brand G
3d042792-7056-4da0,2026-03-24 14:15:13.192,Google Search,impression,26.58,Brand G
ffa07bf7-3878-46c8,2026-03-24 14:16:25.616,E-commerce Marketplaces,impression,14.15,Brand I
8af011ee-45b1-4523,2026-03-24 14:16:48.506,Google Search,click,41.83,Brand G
44cca937-dc0a-4140,2026-03-24 14:29:20.519,E-commerce Marketplaces,impression,5.01,Brand C
9e5ebc2c-6a46-43de,2026-03-24 14:35:05.795,Influencer Networks,impression,19.98,Brand E
4166e279-245d-45cc,2026-03-24 14:39:15.013,E-commerce Marketplaces,impression,10.87,Brand H
5a7b9c06-ab6f-450a,2026-03-24 14:39:38.909,E-commerce Marketplaces,click,0.0,Brand H
5a7b9c06-ab6f-450a,2026-03-24 14:39:46.909,E-commerce Marketplaces,click,0.0,Brand H
5a7b9c06-ab6f-450a,2026-03-24 14:39:53.909,E-commerce Marketplaces,click,0.0,Brand H
5a7b9c06-ab6f-450a,2026-03-24 14:39:54.909,E-commerce Marketplaces,click,0.0,Brand H
5a7b9c06-ab6f-450a,2026-03-24 14:39:54.909,E-commerce Marketplaces,click,0.0,Brand H
5a7b9c06-ab6f-450a,2026-03-24 14:39:56.909,E-commerce Marketplaces,click,0.0,Brand H
5a7b9c06-ab6f-450a,2026-03-24 14:39:56.909,E-commerce Marketplaces,click,0.0,Brand H
5a7b9c06-ab6f-450a,2026-03-24 14:40:14.909,E-commerce Marketplaces,click,0.0,Brand H
5a7b9c06-ab6f-450a,2026-03-24 14:40:18.909,E-commerce Marketplaces,click,0.0,Brand H
5a7b9c06-ab6f-450a,2026-03-24 14:40:18.909,E-commerce Marketplaces,click,0.0,Brand H
5a7b9c06-ab6f-450a,2026-03-24 14:40:20.909,E-commerce Marketplaces,click,0.0,Brand H
5a7b9c06-ab6f-450a,2026-03-24 14:40:20.909,E-commerce Marketplaces,click,0.0,Brand H
5a7b9c06-ab6f-450a,2026-03-24 14:40:55.909,E-commerce Marketplaces,click,0.0,Brand H
5a7b9c06-ab6f-450a,2026-03-24 14:40:59.909,E-commerce Marketplaces,click,0.0,Brand H
5a7b9c06-ab6f-450a,2026-03-24 14:41:09.909,E-commerce Marketplaces,click,0.0,Brand H
17dd6ee2-c463-4612,2026-03-24 14:41:19.448,Influencer Networks,impression,27.7,Brand H
13805901-7616-4b5b,2026-03-24 14:43:47.043,Instagram,impression,25.87,Brand E
9e5ebc2c-6a46-43de,2026-03-24 14:44:35.991,Influencer Networks,click,74.74,Brand E
4166e279-245d-45cc,2026-03-24 14:44:36.398,E-commerce Marketplaces,click,65.41,Brand H
9216255b-3941-4fef,2026-03-24 14:54:15.583,E-commerce Marketplaces,conversion,33.28,Brand G
f4ac009e-df83-4c66,2026-03-24 14:57:23.543,YouTube,impression,13.04,Brand D
2df162d5-5f47-4337,2026-03-24 14:58:00.340,E-commerce Marketplaces,impression,10.13,Brand I
553d3850-e337-46aa,2026-03-24 15:01:37.300,E-commerce Marketplaces,conversion,244.18,Brand B
8f686d4c-ee11-40b6,2026-03-24 15:02:13.448,E-commerce Marketplaces,impression,22.32,Brand I
10f6955d-2a09-4adb,2026-03-24 15:03:45.437,E-commerce Marketplaces,impression,17.78,Brand C
10f6955d-2a09-4adb,2026-03-24 15:09:21.418,E-commerce Marketplaces,click,26.73,Brand C
44a47d34-1cf4-4c93,2026-03-24 15:09:46.237,E-commerce Marketplaces,impression,18.83,Brand G
23ba5d38-e222-413e,2026-03-24 15:19:50.994,Instagram,impression,15.21,Brand A
912effc4-4947-4f73,2026-03-24 15:19:59.481,Influencer Networks,impression,16.6,Brand E
ebf2eb41-1a36-4d2e,2026-03-24 15:24:00.200,E-commerce Marketplaces,impression,24.27,Brand A
23ba5d38-e222-413e,2026-03-24 15:25:42.664,Instagram,click,88.01,Brand A
e703fe7d-43af-4e17,2026-03-24 15:33:40.425,E-commerce Marketplaces,impression,25.95,Brand I
6cca1b53-6d84-42f3,2026-03-24 15:36:22.433,E-commerce Marketplaces,conversion,296.71,Brand J
7871ca92-5bd8-48dd,2026-03-24 15:45:54.128,Influencer Networks,impression,22.54,Brand J
84d2ab96-1e81-4a4a,2026-03-24 15:47:20.558,Influencer Networks,impression,25.81,Brand E
7871ca92-5bd8-48dd,2026-03-24 15:50:02.689,Influencer Networks,click,29.92,Brand J
2c4e19df-fc0c-4d58,2026-03-24 15:50:33.989,E-commerce Marketplaces,impression,20.98,Brand E
70d3dd13-49ce-4faa,2026-03-24 16:02:32.248,E-commerce Marketplaces,impression,2.83,Brand F
7ea9d2d0-9720-4567,2026-03-24 16:05:07.538,Google Search,impression,28.73,Brand F
365fedd9-85f4-48a1,2026-03-24 16:09:13.147,Google Search,impression,24.5,Brand E
bb111188-48a6-409c,2026-03-24 16:11:54.078,E-commerce Marketplaces,impression,29.91,Brand D
a4e2ad97-433a-4ffd,2026-03-24 16:35:18.570,YouTube,impression,7.45,Brand D
c09e051d-052d-4c11,2026-03-24 16:37:03.255,Instagram,impression,9.37,Brand E
7ef70fb0-51d6-454b,2026-03-24 16:39:06.661,Instagram,impression,24.77,Brand A
7ef70fb0-51d6-454b,2026-03-24 16:41:06.046,Instagram,click,47.41,Brand A
72a2b33a-c1e3-4a39,2026-03-24 16:43:14.793,Google Search,impression,14.97,Brand B
cc96617b-d505-4cff,2026-03-24 16:47:47.255,E-commerce Marketplaces,impression,29.07,Brand C
207477da-2321-4122,2026-03-24 16:48:39.666,E-commerce Marketplaces,impression,25.19,Brand F
071844b4-5328-4f2a,2026-03-24 16:54:47.477,Instagram,impression,14.21,Brand I
ff07b94f-98d4-4d4c,2026-03-24 16:54:50.470,Instagram,impression,16.97,Brand J
2def6b6e-bae2-4457,2026-03-24 16:58:03.068,Instagram,impression,15.87,Brand J
c9c8c182-e074-4dfb,2026-03-24 16:58:30.011,YouTube,impression,21.0,Brand D
d545ad41-f5ea-4cb8,2026-03-24 16:59:08.404,Instagram,impression,20.02,Brand G
c00258c8-6cb8-41fa,2026-03-24 17:00:59.943,Instagram,impression,6.38,Brand E
7d5e3060-0c0f-441d,2026-03-24 17:01:15.421,YouTube,impression,22.16,Brand E
e703fe7d-43af-4e17,2026-03-24 17:04:37.871,E-commerce Marketplaces,conversion,22.77,Brand I
8c769a4b-8dba-405e,2026-03-24 17:04:53.127,Instagram,impression,12.81,Brand C
2def6b6e-bae2-4457,2026-03-24 17:05:50.431,Instagram,click,36.75,Brand J
ca033e19-d29c-4c99,2026-03-24 17:08:03.251,Google Search,conversion,118.17,Brand E
88e44a59-57cc-403b,2026-03-24 17:10:07.920,Instagram,impression,21.78,Brand H
7b2ad377-a0f4-471a,2026-03-24 17:14:34.531,Google Search,impression,12.7,Brand E
3914fb57-a9ba-4dea,2026-03-24 17:14:54.435,Google Search,impression,2.88,Brand J
184dcf59-d4b0-40b0,2026-03-24 17:15:07.864,Instagram,impression,17.21,Brand A
1f63ebfa-e5ef-4a12,2026-03-24 17:16:01.690,E-commerce Marketplaces,impression,19.88,Brand B
88e44a59-57cc-403b,2026-03-24 17:16:14.317,Instagram,click,24.6,Brand H
6aa0f802-9d77-4f79,2026-03-24 17:18:41.758,E-commerce Marketplaces,conversion,192.96,Brand E
